content,_id,like_counts,ip_location,created_at,total_number,user_name,gender
育儿假，我的公司没落实[泪],5094897398580819,0,来自江苏,Tue Oct 29 19:34:21 +0800 2024,0,peony木木,f
我想知道哪个单位因为劳动者怀孕让你居家办公？[老师好][老师好][老师好][老师好][老师好][老师好][老师好][老师好][老师好][老师好]我谢谢你，说点实话吧[笑cry],5094896068989989,0,来自北京,Tue Oct 29 19:29:04 +0800 2024,1,煎饼果资,f
如说[doge],5094895294088347,0,来自河北,Tue Oct 29 19:25:59 +0800 2024,0,漫漫走Ya,f
生小孩还不全是钱的问题，当然如果很多很多的话就另外说了。但是如果补贴一点点大可不必，生了谁带，工资高的人没时间带，工资3000左右的有点时间又养不起。老师默认家长有一个是全职的，随传随到，各种义务。,5094895169831043,0,来自广东,Tue Oct 29 19:25:29 +0800 2024,0,婚礼上的插曲,f
很有意义的一点：租购房享同等福利，让很多孩子可以就近上学。曾几何时，凭什么不能同等权利上学，有谁不想买房呢，,5094894534398832,0,来自广西,Tue Oct 29 19:22:58 +0800 2024,0,ifaithshine,m
鼓励有条件……我没条件。,5094893552668692,0,来自广西,Tue Oct 29 19:19:04 +0800 2024,0,ifaithshine,m
说得比谁都好听[可爱],5094892300929037,0,来自湖南,Tue Oct 29 19:14:06 +0800 2024,0,昵称不存在的hhhh,f
休假比发钱还不现实[挖鼻],5094888695140034,0,来自四川,Tue Oct 29 18:59:46 +0800 2024,0,Jasmine-苟文文,f
意思是态度我给了，你爱生不生,5094888402851150,0,来自山东,Tue Oct 29 18:58:36 +0800 2024,0,荒菽明月,m
不生是你们的福报啊,5094885265244258,0,来自上海,Tue Oct 29 18:46:07 +0800 2024,0,lory_PBNPs,m
哈哈哈哈，没有一条好好享受到[允悲],5094884987636773,0,来自浙江,Tue Oct 29 18:45:02 +0800 2024,0,今天也是想发财的兔子,f
都是空谈,5094883130083035,0,来自江苏,Tue Oct 29 18:37:39 +0800 2024,0,張翔常覺,m
具体的呢？,5094882505130837,0,来自安徽,Tue Oct 29 18:35:09 +0800 2024,0,C快乐的小笼包子,f
公职人员先生,5094882280739279,0,来自北京,Tue Oct 29 18:34:17 +0800 2024,0,铭剑59,m
有多少人生不逢时,5094879833098886,0,来自湖北,Tue Oct 29 18:24:33 +0800 2024,0,H-XYX,m
鼓励单位弹性……鼓励就等于没有[笑cry]公司才不管这些,5094879392956433,0,来自北京,Tue Oct 29 18:22:47 +0800 2024,0,大草莓_没籽儿,f
你倒是发呀[允悲],5094878667606387,0,来自安徽,Tue Oct 29 18:19:55 +0800 2024,0,So_Fing_What,m
说了等于没说，画饼,5094878515827465,0,来自上海,Tue Oct 29 18:19:19 +0800 2024,0,猴monkey开开心心每一天,f
说了和没说一样,5094877714972768,0,来自浙江,Tue Oct 29 18:16:07 +0800 2024,0,我要活着离开地球,f
电动车都不能载2个孩子,5094876366507375,0,来自江苏,Tue Oct 29 18:10:46 +0800 2024,0,菜c篮c子,f
请有钱人做个榜样,5094875032981670,0,来自北京,Tue Oct 29 18:05:29 +0800 2024,0,紫色花蕊009,f
《鼓励》,5094874649199019,0,来自云南,Tue Oct 29 18:03:56 +0800 2024,0,有些花会晚开多久,f
说了等于没说,5094873323540386,0,来自广东,Tue Oct 29 17:58:41 +0800 2024,0,Fiveplusdancing,f
呵呵，鼓励不是强制～,5094873054577295,0,来自广东,Tue Oct 29 17:57:36 +0800 2024,0,想成为天线宝宝,f
孕期直接裁了，哪里的弹性工作[悲伤],5094872933204366,0,来自北京,Tue Oct 29 17:57:07 +0800 2024,0,小小清凉夏天,f
产检先纳入医保吧🙏,5094871394420070,0,来自北京,Tue Oct 29 17:51:01 +0800 2024,0,加菲喵喵oli,f
希望生育保险的使用可以灵活一点，毕竟在私企，怀孕女员工很多会面临歧视和劝退，怀孕了要是没有干到生的一个月就不能用，真的是很难受，本来怀孕就很不容易了，整个孕期还要担心因个人不适没有保险，,5094869511703942,0,来自广东,Tue Oct 29 17:43:32 +0800 2024,0,来自大草原的女孩,f
都不用上班就生，上着班，有没时间带，咋生,5094869423097981,0,来自山东,Tue Oct 29 17:43:11 +0800 2024,0,澄妈122,f
没指标没处罚没奖励，喊两句口号骗骗自己得了,5094869419167360,1,来自北京,Tue Oct 29 17:43:10 +0800 2024,0,懒成小小妖精,f
怎么？生了就给两百万吗,5094869236187986,0,来自广西,Tue Oct 29 17:42:26 +0800 2024,0,你不要当我是好好先生吼,f
弹性上下班就是早上准时上班，不知道几点下班[爱你],5094869212859144,0,来自安徽,Tue Oct 29 17:42:21 +0800 2024,0,霍姆格伦切特,m
都是汉字，可偏偏组合起来就都成了一种气体,5094869131332523,0,来自北京,Tue Oct 29 17:42:02 +0800 2024,0,Minya3konka,m
@泡导演,5094869074447029,0,来自江西,Tue Oct 29 17:41:48 +0800 2024,0,昵称_xiaoxiao,f
说的挺好，没一条硬性要求,5094869030933142,0,来自北京,Tue Oct 29 17:41:38 +0800 2024,0,好运常在0203,m
一条明确的措施都没有啊，全是鼓励推荐加大这些虚词,5094868847952491,0,来自浙江,Tue Oct 29 17:40:53 +0800 2024,0,会不会的快乐生活,m
休假补贴…请保证劳动者的正常休假先,5094868789494807,0,来自浙江,Tue Oct 29 17:40:40 +0800 2024,0,seventeenager202105,m
没工作没收入,5094868730256657,0,来自上海,Tue Oct 29 17:40:26 +0800 2024,0,旖旎晨星,f
你自己看看有用没,5094868647676962,0,来自河南,Tue Oct 29 17:40:06 +0800 2024,0,生活以痛吻我还不如直接痛死我,f
也不知道哪哈可以完全落实到我们这种小地方,5094868449493471,0,来自贵州,Tue Oct 29 17:39:18 +0800 2024,0,唯我葵花向日倾11,f
所以真正落实到地的是什么？,5094868439533804,0,来自江苏,Tue Oct 29 17:39:17 +0800 2024,0,昱德兄,m
实质落地的是啥，一句没说,5094868424331410,0,来自北京,Tue Oct 29 17:39:13 +0800 2024,0,彦儿圆圆,f
直接给钱……,5094868326285686,0,来自上海,Tue Oct 29 17:38:49 +0800 2024,0,AD钙奶很好喝耶,f
生一个娃工作没了，麻烦先考虑妈妈们的就业问题。要求不高朝九晚五，周末双休的工作，最好是永远不会想方设法让妈妈们离职的公司。[挖鼻][挖鼻][挖鼻],5094868319212792,0,来自山东,Tue Oct 29 17:38:48 +0800 2024,0,xiao韡,f
请把补贴也给到用人单位，公司总是怕我生娃，影响生育。,5094868271760894,0,来自广东,Tue Oct 29 17:38:37 +0800 2024,0,梁梁柠檬同学,f
纸上谈兵，有效落地，普惠大众发展高质量人口才是出路。,5094868060472670,0,来自四川,Tue Oct 29 17:37:46 +0800 2024,0,發生油_,m
先把双休落实到位吧[苦涩],5094867975537513,0,来自湖北,Tue Oct 29 17:37:26 +0800 2024,0,13月半子,f
玩了 雪上加霜,5094867852068319,0,来自安徽,Tue Oct 29 17:36:56 +0800 2024,0,w星卜卜,f
促排都不在医保保险范围内[允悲],5094867775259879,0,来自山东,Tue Oct 29 17:36:37 +0800 2024,0,芒果元宝,f
不看,5094867760056802,0,来自湖北,Tue Oct 29 17:36:35 +0800 2024,0,不加君,m
怎么还没精选评论啊，捂着耳朵向前冲吧[泪],5094867692684413,0,来自广东,Tue Oct 29 17:36:18 +0800 2024,0,一枝提提芽,f
总结：都是鼓励性措施，几乎没有实质落实可能,5094867691113980,0,来自江苏,Tue Oct 29 17:36:18 +0800 2024,0,-LIHE-,m
对养老，医疗，教育毫无信心。而且各种话说得太多，落实太少，僵化的口号让人看不到改变。,5094867573934487,0,来自河北,Tue Oct 29 17:35:50 +0800 2024,0,北极的企鹅飞了,m
鼓励、探索、完善，这些词都挺虚的，就说有没有吧。,5094867224758198,0,来自广西,Tue Oct 29 17:34:27 +0800 2024,0,Desperado0514200606,m
没求用的建议,5094866392713738,0,来自北京,Tue Oct 29 17:31:09 +0800 2024,0,CG吴,m
走开,5094866353392441,0,来自上海,Tue Oct 29 17:30:59 +0800 2024,0,开局一对二,m
@我的印象笔记,5094866348674700,0,来自江苏,Tue Oct 29 17:30:58 +0800 2024,0,阿措z,f
产检费先给我免了吧,5094866344215627,0,来自北京,Tue Oct 29 17:30:57 +0800 2024,0,耿直的人间小迷糊,f
这不是等于没说吗,5094866241718307,0,来自福建,Tue Oct 29 17:30:33 +0800 2024,0,lrx123-,m
直接打钱更好[挖鼻],5094866192959493,0,来自上海,Tue Oct 29 17:30:21 +0800 2024,0,夏日葵和柠檬茶,f
没用的[咖啡],5094866159933105,0,来自广东,Tue Oct 29 17:30:13 +0800 2024,0,旁观者废记,m
全是假的虚的[拜拜]这和对齐颗粒度有啥区别？光说不练假把式[白眼],5094865901978221,0,来自河南,Tue Oct 29 17:29:12 +0800 2024,0,不-关山xc,m
孩子因父母积分不足无法上幼儿园，有人给解决一下吗[喵喵]！在线求帮助！,5094865873928596,0,来自上海,Tue Oct 29 17:29:04 +0800 2024,0,克莱尔的小小世界,f
都是空话,5094865767760662,0,来自上海,Tue Oct 29 17:28:39 +0800 2024,0,晨式幸福123,f
一个月发一千试试,5094865536813686,0,来自山东,Tue Oct 29 17:27:44 +0800 2024,0,Kevin_vinaya,m
感觉说了又感觉没说[泪][泪][泪][泪],5094865145168644,1,来自云南,Tue Oct 29 17:26:10 +0800 2024,0,子香香,f
一堆空话,5094864695333145,0,来自天津,Tue Oct 29 17:24:24 +0800 2024,0,fallen55622,m
有掉用,5094864305260149,0,来自上海,Tue Oct 29 17:22:51 +0800 2024,0,Marshmallowwo,f
以后女职工就业更难☹️,5094863542946417,0,来自湖北,Tue Oct 29 17:19:49 +0800 2024,0,zy维尼,f
唉，看来生宝宝也得列入日程了[哇],5094862875004636,0,来自上海,Tue Oct 29 17:17:10 +0800 2024,0,坚哥一颗小迷妹,f
很多私企都没按照规定来。最多的就是产假只有90天,5094862842234961,0,来自四川,Tue Oct 29 17:17:02 +0800 2024,0,1米阳光8987,f
好像说了，又好像没说,5094861427971940,0,来自福建,Tue Oct 29 17:11:25 +0800 2024,0,-咔咘咔-,f
什么时候18岁以下的孩子教育和医疗免费了，我才会生孩子,5094861403065656,0,来自安徽,Tue Oct 29 17:11:19 +0800 2024,0,奚文殿下,f
看完了，感觉说了什么，但是一点有用的都没有，就是画饼[允悲],5094861017975001,0,来自内蒙古,Tue Oct 29 17:09:47 +0800 2024,0,沙风沙地没有你,m
退休不要延迟啊,5094859411032279,0,来自湖南,Tue Oct 29 17:03:24 +0800 2024,0,祈祷顺利-111,f
转发微博,5094859058447610,0,,Tue Oct 29 17:02:00 +0800 2024,0,阿荣旗融媒体中心,m
不是职工保险的领的了吗,5094858975347562,0,来自山东,Tue Oct 29 17:01:39 +0800 2024,0,八宝宝_N,f
退休年龄都延后了，产假也延长延长,5094858574529584,0,来自河北,Tue Oct 29 17:00:05 +0800 2024,0,1Bluexx,f
就是就是让灵活就业参保的多扣一比生育费用[怒],5094857419261235,0,来自浙江,Tue Oct 29 16:55:29 +0800 2024,0,怪盗贝歌,f
#生育支持政策再加力#【#生育支持政策一图划重点#】#生育补贴#,5094857020277784,0,,Tue Oct 29 16:53:53 +0800 2024,0,蒲江农业农村,m
提高工资，减免五险一金，住房补贴，幼儿园免费，医疗重疾免费，这样应该就可以了提高生育了。,5094854962973196,0,来自辽宁,Tue Oct 29 16:45:43 +0800 2024,0,棉花团小窝,f
连个双休都没有,5094854906351159,1,来自江苏,Tue Oct 29 16:45:30 +0800 2024,0,波塔斯基全力画画中,f
可别生完孩子回来单位没岗了[允悲],5094854889046933,0,来自山东,Tue Oct 29 16:45:26 +0800 2024,0,立正稍息你请站好,f
去一趟医院太贵了[苦涩]，不产检不放心，但没社保的产检也太贵了。,5094854837407522,2,来自广东,Tue Oct 29 16:45:14 +0800 2024,0,哈罗布丁,f
落实了再说吧[打call],5094854692962548,1,来自湖南,Tue Oct 29 16:44:38 +0800 2024,0,丿他她它,m
好像有又好像没有，说了等于没说的感觉,5094854195681508,0,来自北京,Tue Oct 29 16:42:41 +0800 2024,0,丽小玲Malory,f
他们到底了不了解实际情况,5094853987273687,0,来自广东,Tue Oct 29 16:41:51 +0800 2024,0,记录生活的高手,m
休假和就业方面的，要么难以落实，要么录取时找个理由筛选掉就行了[摊手],5094853983340857,0,来自天津,Tue Oct 29 16:41:50 +0800 2024,0,VIP_beta,m
生育津贴都和工资就高选择[微笑]都不能一起领 还补贴,5094853615290573,0,来自贵州,Tue Oct 29 16:40:22 +0800 2024,0,peachcoollll,f
啥时候落实[doge],5094853450664495,0,来自河北,Tue Oct 29 16:39:43 +0800 2024,0,镫镫镫镫镫der,f
啥时候落地 灵活就业交了几年了都没有生育险,5094852204954800,0,来自湖北,Tue Oct 29 16:34:46 +0800 2024,0,Someday_Bear,f
转发微博,5094852063396474,0,来自江苏,Tue Oct 29 16:34:11 +0800 2024,0,热心市民陈姥爷,f
我们公司只买三险，除了医疗保险和生育[允悲]我拿什么生啊,5094850949284480,1,来自广西,Tue Oct 29 16:29:46 +0800 2024,1,万年小妖yun,f
都是些不痛不痒的，没啥用,5094850621867299,0,来自江苏,Tue Oct 29 16:28:28 +0800 2024,0,annenanjing,f
说的这么漂亮，最好行动和效果也这么漂亮,5094850437578775,1,来自四川,Tue Oct 29 16:27:44 +0800 2024,0,月汐Sophia,f
女性就业越发艰难,5094847147414332,1,来自山东,Tue Oct 29 16:14:40 +0800 2024,0,冬不冬05392,m
没有看明白，等于没有说,5095106484897511,0,来自江苏,Wed Oct 30 09:25:11 +0800 2024,0,蝰蛇Ak,m
和原来有啥区别？[允悲][允悲][允悲],5094890340092073,0,来自北京,Tue Oct 29 19:06:18 +0800 2024,0,黒凤梨黒,f
还是缺少真金白银的投入[笑cry],5094879560732038,1,来自北京,Tue Oct 29 18:23:28 +0800 2024,0,薛定谔的喵_ee,f
说了等于白说,5095202472332339,0,来自浙江,Wed Oct 30 15:46:36 +0800 2024,0,蜘蛛网188,m
工资低，房租贵，结婚带娃房子空间要大，就是费钱，年轻人上班，老人带娃，不带身边就是留守娃娃,5095162189449429,0,来自重庆,Wed Oct 30 13:06:32 +0800 2024,0,错误抉择6358977051,f
以前收的超生款可能要全补贴出来了,5095145571615347,0,来自湖南,Wed Oct 30 12:00:30 +0800 2024,0,伯师傅2015,m
直接发钱不好吗,5095138928625149,0,来自江西,Wed Oct 30 11:34:06 +0800 2024,0,果唯鲜,m
不是不想生，是生孩子就可能面临着调岗，失去工资，丢工作等现实生存问题，生育扶持政策在很多企业公司根本无法落实…[裂开],5097474479884285,0,来自北京,Tue Nov 05 22:14:45 +0800 2024,0,一路小跑的阁子酱,f
产检费用8000-9000基本都是自费，这块也该考虑哈,5095598536002554,0,来自四川,Thu Oct 31 18:00:25 +0800 2024,0,Hi巫双双,f
什么补贴都是扯，直接打钱不行吗，一个孩子200W，给钱立马生,5095500298847863,0,来自辽宁,Thu Oct 31 11:30:04 +0800 2024,0,恶人自有恶人磨1,m
把劳动法落实了，提高底层人民收入。。。然而，他们脱离群众太久了，其他的不能说了。,5095467270539256,0,来自山东,Thu Oct 31 09:18:49 +0800 2024,0,醉马不由缰0680,m
快拉倒吧，老婆生孩子请个陪产假，公司扣我工资，按事假处理，去仲裁说口头请假的无法胜诉。现在小孩3岁了。不打算生了。,5095297139350039,0,来自广西,Wed Oct 30 22:02:47 +0800 2024,0,一川烟丨草,m
房子几千套，情人几百个～孩子也得使劲生啊,5095279957381866,0,来自山东,Wed Oct 30 20:54:30 +0800 2024,0,挨揍别问为什么,m
央企都敢逼退孕妇，你说谁还敢生[泪],5095244717101969,0,来自刚果民主共和国,Wed Oct 30 18:34:28 +0800 2024,0,ya雷,m
政策在空中飘，一点都不落地，就最后一条就业，这得让多少公司不敢招女员工？这不是加重女员工就业困难吗？,5095205260234642,0,来自河南,Wed Oct 30 15:57:41 +0800 2024,0,萝卜在这儿兔子快来,f
不婚不育，把二老和我的照顾好，足够了。二老百年归天，弟弟成家立业，一个人去旅行，想去哪去哪 至于生育吗，就交给狗日的资本家吧[作揖][作揖],5095197031274984,0,来自江苏,Wed Oct 30 15:24:59 +0800 2024,0,绝版卤谦张,m
一想到不打疫苗，不叫新农合，不让上学，都恶心是很,5095196899674260,0,来自河南,Wed Oct 30 15:24:28 +0800 2024,0,永666-,m
关键是大家都不结婚了，你催谁呀？先一个人发一个对象？,5095196502524642,0,来自北京,Wed Oct 30 15:22:53 +0800 2024,0,有一种执着-叫无可取代,f
这些福利是针对公职人员吧，农村里有什么待遇,5095194549290032,0,来自湖南,Wed Oct 30 15:15:07 +0800 2024,0,轮回-198007,m
说了半天 一样实际的都没有 官方还是不理解群众需求啊,5095193724584703,0,来自湖南,Wed Oct 30 15:11:50 +0800 2024,0,陌上吟归雪888,f
🐄B哄哄啊,5095190826319941,0,来自贵州,Wed Oct 30 15:00:19 +0800 2024,0,夜那么美丽201808,m
说了和没说一样，都是现有的一些政策，[doge],5095185991864777,0,来自湖南,Wed Oct 30 14:41:07 +0800 2024,0,事实上这是一个锅,m
给了贪官贪污的多种选择,5095185841391853,0,来自陕西,Wed Oct 30 14:40:31 +0800 2024,0,私域运营-余,m
没就业的怀孕了什么福利都没有[允悲]全是自费,5095182511640215,0,来自重庆,Wed Oct 30 14:27:17 +0800 2024,0,心之所向969,f
生一胎每月还可以领十块钱独生子女费，生二胎不仅没奖连十块钱都没了。伤害性不大侮辱性很强。生育政策红利在哪里？[允悲],5095181995737257,0,来自湖北,Wed Oct 30 14:25:13 +0800 2024,0,焦黄speci6484492399,f
西医治病，哪疼治哪。纲举目张，治根就算了吧。,5095173050859853,0,来自广东,Wed Oct 30 13:49:41 +0800 2024,0,邓斌发,m
现在知道着急了，有点晚喽！肮脏的社会造就了自私的人群，没有真金白银挽救不了可怜的众生！,5095170905741118,0,来自宁夏,Wed Oct 30 13:41:10 +0800 2024,0,L菲小妞yy,f
